op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
MUL,1045,655360.0,0.0,0.0,0.0,0.0,1.8471872,6,pf_net_dense/cg_id_0/cg_id_0_msg_1/mul_1
BATCH_MATMUL,1049,655360.0,0.0,0.0,0.0,0.0,3.0981045,40,pf_net_dense/cg_id_0/cg_id_0_msg_1/MatMul_1
MUL,1053,655360.0,0.0,0.0,0.0,0.0,3.0981045,40,pf_net_dense/cg_id_0/cg_id_0_msg_1/mul_3
FULLY_CONNECTED,1057,655360.0,0.0,0.0,0.0,0.0,3.6218908,-38,pf_net_dense/cg_id_0/cg_id_0_msg_1/MatMul_21
MUL,1061,655360.0,0.0,0.0,0.0,0.0,2.7414806,-41,pf_net_dense/cg_id_0/cg_id_0_msg_1/mul_4
ADD,1065,655360.0,0.0,0.0,0.0,0.0,3.8470688,7,pf_net_dense/cg_id_0/cg_id_0_msg_1/add_1
MUL,1071,655360.0,0.0,0.0,0.0,0.0,1.8102516,-127,pf_net_dense/cg_id_0/cg_id_0_msg_1/mul_5
RESHAPE,1086,655360.0,0.0,0.0,0.0,0.0,1.8102516,-127,pf_net_dense/cg_id_0/Reshape_1
SCATTER_ND,1090,655360.0,0.0,0.0,0.0,0.0,1.8102516,-127,pf_net_dense/cg_id_0/ScatterNd
ADD,1094,655360.0,0.15950407,0.010426557,17.407227,0.02695939,189.59663,-128,pf_net_dense/add
ADD,1103,2560.0,8306.998,-3002.1184,61927.137,78832980.0,88129.73,-128,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/add
RSQRT,1107,2560.0,nan,-inf,inf,inf,0.0015432679,-128,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/Rsqrt
MUL,1111,655360.0,0.00094283436,-6.0309925e-05,0.001571357,8.9257355e-07,0.0031400989,-128,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/mul
MUL,1115,655360.0,17.38818,-1.0965141,520.3448,306.95407,0.039506238,-126,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/mul_1
MUL,1119,655360.0,3.684096,-1.1639135,42.782124,15.082785,0.005251235,-128,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/mul_2
SUB,1123,655360.0,0.09972002,-0.06282126,0.44542155,0.013893093,0.007412925,106,pf_net_dense/cg_id_1/cg_id_1_layernorm1/batchnorm/sub
