op_name,tensor_idx,num_elements,stddev,mean_error,max_abs_error,mean_squared_error,scale,zero_point,tensor_name
MUL,2279,655360.0,0.0,0.0,0.0,0.0,0.46124065,-126,pf_net_dense/cg_id_3/cg_id_3_msg_1/mul
FULLY_CONNECTED,2283,655360.0,0.0,0.0,0.0,0.0,7.830621,-13,pf_net_dense/cg_id_3/cg_id_3_msg_1/MatMul1
MUL,2287,655360.0,0.0,0.0,0.0,0.0,7.830621,-13,pf_net_dense/cg_id_3/cg_id_3_msg_1/mul_1
BATCH_MATMUL,2291,655360.0,0.0,0.0,0.0,0.0,13.729333,32,pf_net_dense/cg_id_3/cg_id_3_msg_1/MatMul_1
MUL,2295,655360.0,0.0,0.0,0.0,0.0,13.729333,32,pf_net_dense/cg_id_3/cg_id_3_msg_1/mul_3
FULLY_CONNECTED,2299,655360.0,0.0,0.0,0.0,0.0,5.967781,-62,pf_net_dense/cg_id_3/cg_id_3_msg_1/MatMul_21
MUL,2303,655360.0,0.0,0.0,0.0,0.0,5.9613576,-62,pf_net_dense/cg_id_3/cg_id_3_msg_1/mul_4
ADD,2307,655360.0,0.0,0.0,0.0,0.0,13.729333,32,pf_net_dense/cg_id_3/cg_id_3_msg_1/add_1
MUL,2313,655360.0,0.0,0.0,0.0,0.0,5.1021447,-128,pf_net_dense/cg_id_3/cg_id_3_msg_1/mul_5
RESHAPE,2328,655360.0,0.0,0.0,0.0,0.0,5.1021447,-128,pf_net_dense/cg_id_3/Reshape_1
SCATTER_ND,2332,655360.0,0.0,0.0,0.0,0.0,5.1021447,-128,pf_net_dense/cg_id_3/ScatterNd
ADD,2336,655360.0,5.5617247,1.7691158,23.460938,34.06256,189.71193,-128,pf_net_dense/add_3
MEAN,2340,2560.0,0.24730437,-2002.0847,2002.0916,4008343.2,6.397399,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/moments/mean
SQUARED_DIFFERENCE,2344,655360.0,1138296.2,-2298291.2,4107520.0,6577857000000.0,8567547.0,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/moments/SquaredDifference
MEAN,2348,2560.0,11471.542,-109750490.0,109783600.0,1.2045171e+16,88017.35,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/moments/variance
ADD,2352,2560.0,0.0,0.0,0.0,0.0,88017.35,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/add
RSQRT,2356,2560.0,1.4551915e-11,-0.00021107934,0.00021107934,4.4554493e-08,0.0015432679,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/Rsqrt
MUL,2360,655360.0,0.0,0.0,0.0,0.0,0.0034651048,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/mul
MUL,2364,655360.0,0.0,0.0,0.0,0.0,0.05656027,-126,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/mul_1
MUL,2368,655360.0,0.0,0.0,0.0,0.0,0.0094545465,-128,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/mul_2
SUB,2372,655360.0,0.089923866,-0.059191067,0.47136003,0.011589886,0.010040936,112,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/sub
ADD,2376,655360.0,0.01994959,0.01244432,0.029759884,0.000552848,0.05988256,-95,pf_net_dense/cg_id_4/cg_id_4_layernorm1/batchnorm/add_1
RESHAPE,2387,655360.0,0.0,0.0,0.0,0.0,0.05988256,-95,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_0/Tensordot/Reshape
FULLY_CONNECTED,2391,163840.0,0.05183962,0.002743285,0.111349106,0.0026948715,0.15505221,28,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_0/Tensordot/MatMul1
RESHAPE,2395,163840.0,0.0,0.0,0.0,0.0,0.15505221,28,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_0/Tensordot
ADD,2399,163840.0,0.041988682,-0.011632175,0.07811296,0.0018983573,0.15816627,26,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_0/BiasAdd
RESHAPE,2412,163840.0,0.019557057,0.0014052249,0.03208399,0.00038445322,0.06625927,-113,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_1/Tensordot/Reshape
FULLY_CONNECTED,2416,163840.0,0.13581572,0.021722943,0.29766273,0.0189178,0.33658677,32,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_1/Tensordot/MatMul1
RESHAPE,2420,163840.0,0.0,0.0,0.0,0.0,0.33658677,32,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_1/Tensordot
ADD,2424,163840.0,0.10611808,-0.009167304,0.16189861,0.0113450885,0.3346027,32,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_1/BiasAdd
RESHAPE,2437,163840.0,0.04017776,-0.0050226217,0.063899994,0.0016394794,0.12912169,-120,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_2/Tensordot/Reshape
FULLY_CONNECTED,2441,163840.0,0.23818019,-0.020638382,0.53177357,0.057155736,0.5812661,34,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_2/Tensordot/MatMul1
RESHAPE,2445,163840.0,0.0,0.0,0.0,0.0,0.5812661,34,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_2/Tensordot
ADD,2449,163840.0,0.16681981,-0.0031116963,0.28874874,0.027838524,0.5813411,35,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_2/BiasAdd
RESHAPE,2462,163840.0,0.052865744,-0.02853719,0.097724915,0.0036091576,0.21299179,-123,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_3/Tensordot/Reshape
FULLY_CONNECTED,2466,327680.0,0.3846142,0.01601084,0.7873497,0.14818431,1.1901541,31,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_3/Tensordot/MatMul1
RESHAPE,2470,327680.0,0.0,0.0,0.0,0.0,1.1901541,31,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_3/Tensordot
ADD,2474,327680.0,0.32169962,0.1229529,0.59284353,0.118608035,1.186798,32,pf_net_dense/cg_id_4/cg_id_4_ffn_dist/cg_id_4_ffn_dist_dense_3/BiasAdd
FULLY_CONNECTED,2480,2560.0,0.0,-0.000667572,0.000667572,4.456524e-07,0.075339496,-1,pf_net_dense/cg_id_4/message_building_layer_lsh_4/MatMul1
GATHER,2497,327680.0,0.08308531,0.07174777,0.20370865,0.012050903,0.44796297,-126,pf_net_dense/cg_id_4/message_building_layer_lsh_4/GatherV2;pf_net_dense/Const_1
GATHER,2501,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/GatherV2_2;pf_net_dense/Const_1
MUL,2505,327680.0,0.0,0.0,0.0,0.0,0.18511763,-123,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/mul
SUM,2511,2560.0,0.0,0.0,0.0,0.0,27.517246,-128,Sum4
EXPAND_DIMS,2515,2560.0,0.0,0.0,0.0,0.0,27.517246,-128,ExpandDims4
BATCH_MATMUL,2519,655360.0,0.0,0.0,0.0,0.0,28.77509,-117,MatMul4
EXPAND_DIMS,2523,2560.0,0.0,0.0,0.0,0.0,27.517246,-128,ExpandDims_14
MUL,2527,655360.0,0.0,0.0,0.0,0.0,57.55018,-117,mul4
SUB,2531,655360.0,0.0,0.0,0.0,0.0,55.034492,0,sub4
ADD,2535,655360.0,0.0,0.0,0.0,0.0,43.44785,-128,add9
MAXIMUM,2539,655360.0,2.2737368e-13,-1.0000002e-06,1.0000001e-06,9.999993e-13,43.44785,-128,Maximum4
EXPAND_DIMS,2545,655360.0,0.0,0.0,0.0,0.0,0.4127756,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/ExpandDims
BROADCAST_TO,2551,655360.0,0.0,0.0,0.0,0.0,0.4127756,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/mul_12
BROADCAST_TO,2555,655360.0,0.0,7.450581e-09,7.450581e-09,5.551115e-17,0.00039215686,127,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/mul_13
MUL,2559,655360.0,0.0,0.0,0.0,0.0,0.041277565,127,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/mul_14
EXP,2563,655360.0,0.0,-0.000100016594,0.000100016594,1.000331e-08,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/Exp
MINIMUM,2567,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/clip_by_value/Minimum
RELU,2571,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/cg_id_4_kernel/clip_by_value
RESHAPE,2578,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Reshape
BROADCAST_TO,2585,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Mul3
BROADCAST_TO,2589,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Mul4
MUL,2593,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Mul5
RESHAPE,2598,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Reshape_1
BROADCAST_TO,2605,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Mul_13
BROADCAST_TO,2609,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Mul_14
MUL,2613,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/message_building_layer_lsh_4/Mul_15
RESHAPE,2617,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_4/cg_id_4_msg_0/Squeeze
GATHER,2621,655360.0,0.0,0.0,0.0,0.0,0.05988256,-95,pf_net_dense/cg_id_4/message_building_layer_lsh_4/GatherV2_1;pf_net_dense/Const_1
FULLY_CONNECTED,2625,655360.0,0.07862197,-0.007639206,0.15225005,0.006239771,0.257735,9,pf_net_dense/cg_id_4/cg_id_4_msg_0/MatMul_3;pf_net_dense/cg_id_4/cg_id_4_msg_0/add
LOGISTIC,2629,655360.0,0.0009064487,-6.0868275e-05,0.0031724572,8.253549e-07,0.00390625,-128,pf_net_dense/cg_id_4/cg_id_4_msg_0/Sigmoid
SUB,2633,655360.0,0.0009460513,0.00023183909,0.001960814,9.4876293e-07,0.003921569,-128,pf_net_dense/cg_id_4/cg_id_4_msg_0/sub
MUL,2637,655360.0,0.0,0.0,0.0,0.0,0.05988256,-95,pf_net_dense/cg_id_4/cg_id_4_msg_0/mul
FULLY_CONNECTED,2641,655360.0,0.0,0.0,0.0,0.0,0.79488766,-8,pf_net_dense/cg_id_4/cg_id_4_msg_0/MatMul1
MUL,2645,655360.0,0.0,0.0,0.0,0.0,0.79488766,-8,pf_net_dense/cg_id_4/cg_id_4_msg_0/mul_1
BATCH_MATMUL,2649,655360.0,0.0,0.0,0.0,0.0,1.2893813,-25,pf_net_dense/cg_id_4/cg_id_4_msg_0/MatMul_1
MUL,2653,655360.0,0.0,0.0,0.0,0.0,0.93085426,13,pf_net_dense/cg_id_4/cg_id_4_msg_0/mul_3
FULLY_CONNECTED,2657,655360.0,0.0,0.0,0.0,0.0,0.6963447,-5,pf_net_dense/cg_id_4/cg_id_4_msg_0/MatMul_21
MUL,2661,655360.0,0.0,0.0,0.0,0.0,0.69602865,-5,pf_net_dense/cg_id_4/cg_id_4_msg_0/mul_4
ADD,2665,655360.0,0.0,0.0,0.0,0.0,0.9282709,13,pf_net_dense/cg_id_4/cg_id_4_msg_0/add_1
MUL,2671,655360.0,0.0,0.0,0.0,0.0,0.41908455,-126,pf_net_dense/cg_id_4/cg_id_4_msg_0/mul_5
FULLY_CONNECTED,2675,655360.0,0.41822624,0.15989211,1.579898,0.20047858,4.0515003,-10,pf_net_dense/cg_id_4/cg_id_4_msg_1/MatMul_3;pf_net_dense/cg_id_4/cg_id_4_msg_1/add
LOGISTIC,2679,655360.0,0.0,0.0,0.0,0.0,0.00390625,-128,pf_net_dense/cg_id_4/cg_id_4_msg_1/Sigmoid
SUB,2683,655360.0,0.0,0.001960814,0.001960814,3.844791e-06,0.003921569,-128,pf_net_dense/cg_id_4/cg_id_4_msg_1/sub
MUL,2687,655360.0,0.0,0.0,0.0,0.0,0.41908455,-126,pf_net_dense/cg_id_4/cg_id_4_msg_1/mul
FULLY_CONNECTED,2691,655360.0,0.0,0.0,0.0,0.0,9.039716,21,pf_net_dense/cg_id_4/cg_id_4_msg_1/MatMul1
MUL,2695,655360.0,0.0,0.0,0.0,0.0,9.039716,21,pf_net_dense/cg_id_4/cg_id_4_msg_1/mul_1
BATCH_MATMUL,2699,655360.0,0.0,0.0,0.0,0.0,12.535516,43,pf_net_dense/cg_id_4/cg_id_4_msg_1/MatMul_1
MUL,2703,655360.0,0.0,0.0,0.0,0.0,7.6835747,-11,pf_net_dense/cg_id_4/cg_id_4_msg_1/mul_3
FULLY_CONNECTED,2707,655360.0,0.0,0.0,0.0,0.0,5.8764057,-27,pf_net_dense/cg_id_4/cg_id_4_msg_1/MatMul_21
MUL,2711,655360.0,0.0,0.0,0.0,0.0,5.2325654,-27,pf_net_dense/cg_id_4/cg_id_4_msg_1/mul_4
ADD,2715,655360.0,0.0,0.0,0.0,0.0,7.685962,-10,pf_net_dense/cg_id_4/cg_id_4_msg_1/add_1
MUL,2721,655360.0,0.0,0.0,0.0,0.0,4.147301,-128,pf_net_dense/cg_id_4/cg_id_4_msg_1/mul_5
RESHAPE,2736,655360.0,0.0,0.0,0.0,0.0,4.147301,-128,pf_net_dense/cg_id_4/Reshape_1
SCATTER_ND,2740,655360.0,0.0,0.0,0.0,0.0,4.147301,-128,pf_net_dense/cg_id_4/ScatterNd
ADD,2744,655360.0,17.964376,5.7141047,75.78125,355.37024,190.01028,-128,pf_net_dense/add_4
MEAN,2748,2560.0,0.24773434,-1976.2034,1976.2102,3905378.8,6.5213027,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/moments/mean
SQUARED_DIFFERENCE,2752,655360.0,888017.4,-2494112.5,3896608.0,7009168000000.0,8583493.0,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/moments/SquaredDifference
MEAN,2756,2560.0,10864.708,-109806424.0,109839590.0,1.2057449e+16,88237.016,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/moments/variance
ADD,2760,2560.0,0.0,0.0,0.0,0.0,88237.016,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/add
RSQRT,2764,2560.0,2.910383e-11,-0.00021081648,0.00021081646,4.444357e-08,0.0015432679,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/Rsqrt
MUL,2768,655360.0,0.0,0.0,0.0,0.0,0.0038242436,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/mul
MUL,2772,655360.0,0.0,0.0,0.0,0.0,0.06778559,-126,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/mul_1
MUL,2776,655360.0,0.0,0.0,0.0,0.0,0.011389686,-128,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/mul_2
SUB,2780,655360.0,0.11683097,-0.10626517,0.41741163,0.0249418,0.0117577035,119,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/sub
ADD,2784,655360.0,0.016330225,-0.01469468,0.035273075,0.00048260987,0.071681045,-90,pf_net_dense/cg_id_5/cg_id_5_layernorm1/batchnorm/add_1
RESHAPE,2795,655360.0,0.0,0.0,0.0,0.0,0.071681045,-90,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_0/Tensordot/Reshape
FULLY_CONNECTED,2799,163840.0,0.06504609,-0.002831015,0.14784634,0.0042390088,0.20256265,14,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_0/Tensordot/MatMul1
RESHAPE,2803,163840.0,0.0,0.0,0.0,0.0,0.20256265,14,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_0/Tensordot
ADD,2807,163840.0,0.058877952,0.0009872622,0.1006515,0.003467587,0.2042538,15,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_0/BiasAdd
RESHAPE,2820,163840.0,0.027281743,3.4009106e-05,0.044492245,0.0007442945,0.09383535,-117,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_1/Tensordot/Reshape
FULLY_CONNECTED,2824,163840.0,0.10879805,-0.01940486,0.26545024,0.01221356,0.3013555,21,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_1/Tensordot/MatMul1
RESHAPE,2828,163840.0,0.0,0.0,0.0,0.0,0.3013555,21,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_1/Tensordot
ADD,2832,163840.0,0.096116066,0.017212052,0.15370464,0.009534552,0.30457753,23,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_1/BiasAdd
RESHAPE,2845,163840.0,0.03422957,-0.011260855,0.06239772,0.0012984704,0.12777811,-120,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_2/Tensordot/Reshape
FULLY_CONNECTED,2849,163840.0,0.17846796,-0.008873136,0.46566772,0.03192955,0.57769495,43,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_2/Tensordot/MatMul1
RESHAPE,2853,163840.0,0.0,0.0,0.0,0.0,0.57769495,43,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_2/Tensordot
ADD,2857,163840.0,0.16161522,0.0023778654,0.28878424,0.02612513,0.5777342,44,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_2/BiasAdd
RESHAPE,2870,163840.0,0.030560087,0.021776766,0.083281696,0.0014081467,0.19209273,-123,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_3/Tensordot/Reshape
FULLY_CONNECTED,2874,327680.0,0.26784676,0.018580612,0.6425276,0.072087124,0.846673,73,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_3/Tensordot/MatMul1
RESHAPE,2878,327680.0,0.0,0.0,0.0,0.0,0.846673,73,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_3/Tensordot
ADD,2882,327680.0,0.25005624,0.078914635,0.4216299,0.068755634,0.8475438,73,pf_net_dense/cg_id_5/cg_id_5_ffn_dist/cg_id_5_ffn_dist_dense_3/BiasAdd
FULLY_CONNECTED,2888,2560.0,0.0,-0.00056636333,0.00056636333,3.207674e-07,0.06859237,0,pf_net_dense/cg_id_5/message_building_layer_lsh_5/MatMul1
GATHER,2905,327680.0,0.048947304,0.05084469,0.087828636,0.004981025,0.18287124,-123,pf_net_dense/cg_id_5/message_building_layer_lsh_5/GatherV2;pf_net_dense/Const_1
GATHER,2909,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/GatherV2_2;pf_net_dense/Const_1
MUL,2913,327680.0,0.0,0.0,0.0,0.0,0.18287124,-123,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/mul
SUM,2919,2560.0,0.0,0.0,0.0,0.0,41.91288,-128,Sum5
EXPAND_DIMS,2923,2560.0,0.0,0.0,0.0,0.0,41.91288,-128,ExpandDims5
BATCH_MATMUL,2927,655360.0,0.0,0.0,0.0,0.0,42.28998,-126,MatMul5
EXPAND_DIMS,2931,2560.0,0.0,0.0,0.0,0.0,41.91288,-128,ExpandDims_15
MUL,2935,655360.0,0.0,0.0,0.0,0.0,84.57996,-126,mul5
SUB,2939,655360.0,0.0,0.0,0.0,0.0,83.82576,-1,sub5
ADD,2943,655360.0,0.0,0.0,0.0,0.0,48.102177,-128,add11
MAXIMUM,2947,655360.0,2.2737368e-13,-1.0000002e-06,1.0000001e-06,9.999993e-13,48.102177,-128,Maximum5
EXPAND_DIMS,2953,655360.0,0.0,0.0,0.0,0.0,0.43432245,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/ExpandDims
BROADCAST_TO,2959,655360.0,0.0,0.0,0.0,0.0,0.43432245,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/mul_12
BROADCAST_TO,2963,655360.0,0.0,7.450581e-09,7.450581e-09,5.551115e-17,0.00039215686,127,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/mul_13
MUL,2967,655360.0,0.0,0.0,0.0,0.0,0.043432243,127,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/mul_14
EXP,2971,655360.0,0.0,-0.000100016594,0.000100016594,1.000331e-08,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/Exp
MINIMUM,2975,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/clip_by_value/Minimum
RELU,2979,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/cg_id_5_kernel/clip_by_value
RESHAPE,2986,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Reshape
BROADCAST_TO,2993,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Mul3
BROADCAST_TO,2997,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Mul4
MUL,3001,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Mul5
RESHAPE,3006,2560.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Reshape_1
BROADCAST_TO,3013,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Mul_13
BROADCAST_TO,3017,655360.0,0.0,0.0,0.0,0.0,0.003921569,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Mul_14
MUL,3021,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/message_building_layer_lsh_5/Mul_15
RESHAPE,3025,655360.0,0.0,0.0,0.0,0.0,0.0039211763,-128,pf_net_dense/cg_id_5/cg_id_5_msg_0/Squeeze
GATHER,3029,655360.0,0.0,0.0,0.0,0.0,0.071681045,-90,pf_net_dense/cg_id_5/message_building_layer_lsh_5/GatherV2_1;pf_net_dense/Const_1
FULLY_CONNECTED,3033,655360.0,0.08052446,0.0054548006,0.1908592,0.006513951,0.28149852,5,pf_net_dense/cg_id_5/cg_id_5_msg_0/MatMul_3;pf_net_dense/cg_id_5/cg_id_5_msg_0/add
LOGISTIC,3037,655360.0,0.00082491955,7.386641e-05,0.0018322468,6.85949e-07,0.00390625,-128,pf_net_dense/cg_id_5/cg_id_5_msg_0/Sigmoid
SUB,3041,655360.0,0.0012243695,0.00021700209,0.001960814,1.5461707e-06,0.003921569,-128,pf_net_dense/cg_id_5/cg_id_5_msg_0/sub
MUL,3045,655360.0,0.0,0.0,0.0,0.0,0.071681045,-90,pf_net_dense/cg_id_5/cg_id_5_msg_0/mul
FULLY_CONNECTED,3049,655360.0,0.0,0.0,0.0,0.0,1.0255728,-71,pf_net_dense/cg_id_5/cg_id_5_msg_0/MatMul1
MUL,3053,655360.0,0.0,0.0,0.0,0.0,1.0255728,-71,pf_net_dense/cg_id_5/cg_id_5_msg_0/mul_1
BATCH_MATMUL,3057,655360.0,0.0,0.0,0.0,0.0,1.9481655,-38,pf_net_dense/cg_id_5/cg_id_5_msg_0/MatMul_1
MUL,3061,655360.0,0.0,0.0,0.0,0.0,1.3528978,-20,pf_net_dense/cg_id_5/cg_id_5_msg_0/mul_3
FULLY_CONNECTED,3065,655360.0,0.0,0.0,0.0,0.0,0.77809376,-41,pf_net_dense/cg_id_5/cg_id_5_msg_0/MatMul_21
MUL,3069,655360.0,0.0,0.0,0.0,0.0,0.69053495,-61,pf_net_dense/cg_id_5/cg_id_5_msg_0/mul_4
ADD,3073,655360.0,0.0,0.0,0.0,0.0,1.3528043,-19,pf_net_dense/cg_id_5/cg_id_5_msg_0/add_1
MUL,3079,655360.0,0.0,0.0,0.0,0.0,0.78080046,-127,pf_net_dense/cg_id_5/cg_id_5_msg_0/mul_5
FULLY_CONNECTED,3083,655360.0,0.30209163,0.0954317,0.8946255,0.100366555,7.04754,30,pf_net_dense/cg_id_5/cg_id_5_msg_1/MatMul_3;pf_net_dense/cg_id_5/cg_id_5_msg_1/add
LOGISTIC,3087,655360.0,0.0,0.0,0.0,0.0,0.00390625,-128,pf_net_dense/cg_id_5/cg_id_5_msg_1/Sigmoid
SUB,3091,655360.0,0.0,0.001960814,0.001960814,3.844791e-06,0.003921569,-128,pf_net_dense/cg_id_5/cg_id_5_msg_1/sub
MUL,3095,655360.0,0.0,0.0,0.0,0.0,0.78080046,-127,pf_net_dense/cg_id_5/cg_id_5_msg_1/mul
FULLY_CONNECTED,3099,655360.0,0.0,0.0,0.0,0.0,36.3757,-77,pf_net_dense/cg_id_5/cg_id_5_msg_1/MatMul1
MUL,3103,655360.0,0.0,0.0,0.0,0.0,36.3757,-77,pf_net_dense/cg_id_5/cg_id_5_msg_1/mul_1
BATCH_MATMUL,3107,655360.0,0.0,0.0,0.0,0.0,113.955086,-80,pf_net_dense/cg_id_5/cg_id_5_msg_1/MatMul_1
MUL,3111,655360.0,0.0,0.0,0.0,0.0,88.41628,-66,pf_net_dense/cg_id_5/cg_id_5_msg_1/mul_3
FULLY_CONNECTED,3115,655360.0,0.0,0.0,0.0,0.0,37.2749,-103,pf_net_dense/cg_id_5/cg_id_5_msg_1/MatMul_21
MUL,3119,655360.0,0.0,0.0,0.0,0.0,37.190773,-103,pf_net_dense/cg_id_5/cg_id_5_msg_1/mul_4
ADD,3123,655360.0,0.0,0.0,0.0,0.0,88.41628,-66,pf_net_dense/cg_id_5/cg_id_5_msg_1/add_1
MUL,3129,655360.0,0.0,0.0,0.0,0.0,66.91616,-128,pf_net_dense/cg_id_5/cg_id_5_msg_1/mul_5
RESHAPE,3144,655360.0,0.0,0.0,0.0,0.0,66.91616,-128,pf_net_dense/cg_id_5/Reshape_1
SCATTER_ND,3148,655360.0,0.0,0.0,0.0,0.0,66.91616,-128,pf_net_dense/cg_id_5/ScatterNd
